scientificName,species,order,NAME_0,NAME_1,TYPE_1,ENGTYPE_1,DEP_ID,year,basisOfRecord,elevation,regbio,longitude,latitude,region
"Sturnira magna de la Torre, 1966",Sturnira magna,Chiroptera,Colombia,Meta,Departamento,Department,COL_20,1996,Especimen,785,28,-73.87046,3.81668,3
"Sturnira lilium (E.Geoffroy, 1810)",Sturnira parvidens,Chiroptera,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,323,28,-71.778111,6.283528,3
"Sturnira lilium (E.Geoffroy, 1810)",Sturnira parvidens,Chiroptera,Colombia,Boyaca,Departamento,Department,COL_6,2003,Especimen,1471,28,-73.2864,4.85722,2
"Sturnira tildae de la Torre, 1959",Sturnira tildae,Chiroptera,Colombia,Boyaca,Departamento,Department,COL_6,2003,Especimen,1304,28,-73.2831,4.85889,2
"Sturnira tildae de la Torre, 1959",Sturnira tildae,Chiroptera,Colombia,Meta,Departamento,Department,COL_20,1996,Especimen,697,28,-73.86418,3.79928,3
"Tonatia saurophila Koopman & Williams, 1951",Tonatia saurophila,Chiroptera,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,293,28,-71.76725,6.277056,3
"Trachops cirrhosus (Spix, 1823)",Trachops cirrhosus,Chiroptera,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,180,28,-71.603833,6.198953,3
"Trinycteris nicefori (Sanborn, 1949)",Trinycteris nicefori,Chiroptera,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,179,28,-71.616294,6.216944,3
"Trinycteris nicefori (Sanborn, 1949)",Trinycteris nicefori,Chiroptera,Colombia,Meta,Departamento,Department,COL_20,1996,Especimen,697,28,-73.86418,3.79928,3
"Uroderma bakeri Mantilla-Meluk, 2014",Uroderma bakeri,Chiroptera,Colombia,Arauca,Intendencia,Intendancy,COL_3,1993,Especimen,139,28,-71.0961,6.96013,3
"Uroderma bilobatum Peters, 1866",Uroderma bilobatum,Chiroptera,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,179,28,-71.616294,6.216944,3
"Uroderma bilobatum Peters, 1866",Uroderma bilobatum,Chiroptera,Colombia,Casanare,Intendencia,Intendancy,COL_10,2015,Especimen,1098,28,-72.165917,5.797111,3
"Vampyressa melissa Thomas, 1926",Vampyressa melissa,Chiroptera,Colombia,Casanare,Intendencia,Intendancy,COL_10,2015,Especimen,1580,28,-72.863,5.253306,3
"Vampyressa thyone Thomas, 1909",Vampyressa thyone,Chiroptera,Colombia,Cundinamarca,Departamento,Department,COL_14,2018,Especimen,740,28,-73.425,4.522778,2
"Vampyressa thyone Thomas, 1909",Vampyressa thyone,Chiroptera,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,179,28,-71.616294,6.216944,3
"Vampyriscus bidens (Dobson, 1878)",Vampyriscus bidens,Chiroptera,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,295,28,-71.772222,6.330167,3
"Vampyrodes caraccioli (Thomas, 1889)",Vampyrodes caraccioli,Chiroptera,Colombia,Meta,Departamento,Department,COL_20,1995,Especimen,700,28,-73.86215,3.81198,3
"Marmosa robinsoni Bangs, 1898",Marmosa robinsoni,Didelphimorphia,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,323,28,-71.778111,6.283528,3
"Metachirus nudicaudatus (�.Geoffroy Saint-Hilaire, 1803)",Metachirus nudicaudatus,Didelphimorphia,Colombia,Meta,Departamento,Department,COL_20,1996,Especimen,785,28,-73.87046,3.81668,3
"Philander opossum (Linnaeus, 1758)",Philander opossum,Didelphimorphia,Colombia,Cundinamarca,Departamento,Department,COL_14,1994,Especimen,472,28,-73.55605,4.26866,2
"Tamandua tetradactyla (Linnaeus, 1758)",Tamandua tetradactyla,Pilosa,Colombia,Boyaca,Departamento,Department,COL_6,2019,Fotografia,1093,28,-72.38538,5.51979,2
"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,Primates,Colombia,Arauca,Intendencia,Intendancy,COL_3,1991,Fotografia,133,28,-71,6.95,3
"Ateles belzebuth �.Geoffroy Saint-Hilaire, 1806",Ateles belzebuth,Primates,Colombia,Boyaca,Departamento,Department,COL_6,1922,Especimen,828,28,-73.325762,4.766047,2
"Cebus apella (Linnaeus, 1758)",Sapajus apella,Primates,Colombia,Cundinamarca,Departamento,Department,COL_14,1997,Fotografia,1456,28,-73.416667,4.583333,2
"Coendou prehensilis (Linnaeus, 1758)",Coendou prehensilis,Rodentia,Colombia,Casanare,Intendencia,Intendancy,COL_10,2018,Fotografia,844,28,-72.48098,5.46179,3
"Dasyprocta fuliginosa Wagler, 1832",Dasyprocta fuliginosa,Rodentia,Colombia,Boyaca,Departamento,Department,COL_6,2019,Fotografia,718,28,-72.37789,5.52081,2
"Melanomys caliginosus (Tomes, 1860)",Melanomys caliginosus,Rodentia,Colombia,Arauca,Intendencia,Intendancy,COL_3,1959,Especimen,133,28,-70.996483,6.663821,3
"Mesomys hispidus (Desmarest, 1817)",Mesomys hispidus,Rodentia,Colombia,Meta,Departamento,Department,COL_20,1996,Especimen,697,28,-73.86418,3.79928,3
"Neacomys spinosus (Thomas, 1882)",Neacomys spinosus,Rodentia,Colombia,Cundinamarca,Departamento,Department,COL_14,2018,Especimen,740,28,-73.425,4.522778,2
"Neacomys tenuipes Thomas, 1900",Neacomys tenuipes,Rodentia,Colombia,Boyaca,Departamento,Department,COL_6,2000,Especimen,841,28,-73.2486,4.88111,2
"Nectomys magdalenae Thomas, 1897",Nectomys grandis,Rodentia,Colombia,Boyaca,Departamento,Department,COL_6,2000,Especimen,874,28,-73.2714,4.84806,2
"Nectomys squamipes (Brants, 1827)",Nectomys grandis,Rodentia,Colombia,Cundinamarca,Departamento,Department,COL_14,1930,Especimen,590,28,-73.333333,4.5,2
"Nectomys rattus (Pelzeln, 1883)",Nectomys rattus,Rodentia,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,174,28,-71.568386,6.212872,3
"Sciurus granatensis Humboldt, 1811",Notosciurus granatensis,Rodentia,Colombia,Casanare,Intendencia,Intendancy,COL_10,2019,Fotografia,1772,28,-72.42613,5.52573,3
"Oecomys bicolor (Tomes, 1860)",Oecomys bicolor,Rodentia,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,521,28,-71.821944,6.35675,3
"Oecomys concolor (Wagner, 1845)",Oecomys concolor,Rodentia,Colombia,Boyaca,Departamento,Department,COL_6,2000,Especimen,1201,28,-73.2761,4.84833,2
"Oecomys flavicans (Thomas, 1894)",Oecomys flavicans,Rodentia,Colombia,Arauca,Intendencia,Intendancy,COL_3,1959,Especimen,133,28,-70.996483,6.663821,3
"Oecomys speciosus (J.A.Allen & Chapman, 1893)",Oecomys speciosus,Rodentia,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,171,28,-71.565367,6.237767,3
"Oecomys superans Thomas, 1911",Oecomys superans,Rodentia,Colombia,Casanare,Intendencia,Intendancy,COL_10,2015,Especimen,1098,28,-72.165417,5.794861,3
"Oecomys trinitatis (J.A.Allen & Chapman, 1893)",Oecomys trinitatis,Rodentia,Colombia,Casanare,Intendencia,Intendancy,COL_10,2015,Especimen,1098,28,-72.165417,5.794861,3
"Oecomys trinitatis (J.A.Allen & Chapman, 1893)",Oecomys trinitatis,Rodentia,Colombia,Meta,Departamento,Department,COL_20,1976,Especimen,816,28,-73.5969,4.27155,3
"Oligoryzomys delicatus (J.A.Allen & Chapman, 1897)",Oligoryzomys delicatus,Rodentia,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,174,28,-71.568386,6.212872,3
"Oligoryzomys fulvescens (Saussure, 1860)",Oligoryzomys delicatus,Rodentia,Colombia,Meta,Departamento,Department,COL_20,1988,Especimen,1007,28,-73.6047,4.27538,3
"Proechimys oconnelli J.A.Allen, 1913",Proechimys oconnelli,Rodentia,Colombia,Cundinamarca,Departamento,Department,COL_14,1930,Especimen,590,28,-73.333333,4.5,2
"Sigmodon alstoni (Thomas, 1881)",Sigmodon alstoni,Rodentia,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,171,28,-71.564586,6.231403,3
"Sigmodon hirsutus (Burmeister, 1854)",Sigmodon hirsutus,Rodentia,Colombia,Casanare,Intendencia,Intendancy,COL_10,2015,Especimen,1098,28,-72.165417,5.794861,3
"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda,Rodentia,Colombia,Arauca,Intendencia,Intendancy,COL_3,2015,Especimen,175,28,-71.597811,6.218925,3
"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda,Rodentia,Colombia,Cundinamarca,Departamento,Department,COL_14,1990,Especimen,472,28,-73.55605,4.26866,2
"Mazama rufina (Bourcier & Pucheran, 1852)",Mazama rufina,Artiodactyla,Colombia,Santander,Departamento,Department,COL_27,1997,Especimen,1900,30,-73.0987,6.13823,2
"Mazama rufina (Bourcier & Pucheran, 1852)",Mazama rufina,Artiodactyla,Colombia,Boyaca,Departamento,Department,COL_6,2019,Fotografia,2576,30,-73.224472,5.913306,2
"Odocoileus virginianus (Zimmermann, 1780)",Odocoileus virginianus,Artiodactyla,Colombia,Santander,Departamento,Department,COL_27,1975,Especimen,2372,30,-72.8072,6.30333,2
"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,Carnivora,Colombia,Santander,Departamento,Department,COL_27,1997,Especimen,1900,30,-73.0987,6.13823,2
"Nasua nasua (Linnaeus, 1766)",Nasua nasua,Carnivora,Colombia,Santander,Departamento,Department,COL_27,1997,Especimen,1900,30,-73.0987,6.13823,2
"Nasuella olivacea (Gray, 1865)",Nasuella olivacea,Carnivora,Colombia,Santander,Departamento,Department,COL_27,2016,Fotografia,2879,30,-73.7925,6.04972,2
"Potos flavus (Schreber, 1774)",Potos flavus,Carnivora,Colombia,Santander,Departamento,Department,COL_27,1997,Especimen,1900,30,-73.0987,6.13823,2
"Anoura caudifer (E.Geoffroy, 1818)",Anoura caudifer,Chiroptera,Colombia,Santander,Departamento,Department,COL_27,2013,Especimen,1671,30,-73.440667,6.6845,2
"Anoura fistulata Muchhala, Mena & Albuja, 2005",Anoura fistulata,Chiroptera,Colombia,Cundinamarca,Departamento,Department,COL_14,2008,Especimen,1744,30,-74.257146,5.05209,2
"Anoura latidens Handley, 1984",Anoura latidens,Chiroptera,Colombia,Santander,Departamento,Department,COL_27,2009,Especimen,1778,30,-73.215944,6.250389,2
"Anoura luismanueli Molinari, 1994",Anoura luismanueli,Chiroptera,Colombia,Cundinamarca,Departamento,Department,COL_14,2008,Especimen,1744,30,-74.257146,5.05209,2
"Anoura peruana (Tschudi, 1844)",Anoura peruana,Chiroptera,Colombia,Santander,Departamento,Department,COL_27,2016,Especimen,2605,30,-73.81981,6.06448,2
"Carollia castanea H.Allen, 1890",Carollia castanea,Chiroptera,Colombia,Santander,Departamento,Department,COL_27,2009,Especimen,1778,30,-73.215944,6.250389,2
"Chiroderma salvini Dobson, 1878",Chiroderma salvini,Chiroptera,Colombia,Santander,Departamento,Department,COL_27,2013,Especimen,1671,30,-73.440667,6.6845,2
"Chiroderma salvini Dobson, 1878",Chiroderma salvini,Chiroptera,Colombia,Cundinamarca,Departamento,Department,COL_14,2008,Especimen,1744,30,-74.257146,5.05209,2
"Cynomops abrasus (Temminck, 1827)",Cynomops abrasus,Chiroptera,Colombia,Santander,Departamento,Department,COL_27,1951,Especimen,1134,30,-73.133333,6.55,2
"Dermanura bogotensis (K.Andersen, 1906)",Dermanura bogotensis,Chiroptera,Colombia,Santander,Departamento,Department,COL_27,2013,Especimen,1671,30,-73.440667,6.6845,2
"Dermanura glauca (Thomas, 1893)",Dermanura glauca,Chiroptera,Colombia,Cundinamarca,Departamento,Department,COL_14,2008,Especimen,1744,30,-74.257146,5.05209,2
"Dermanura rava Miller, 1902",Dermanura rava,Chiroptera,Colombia,Cundinamarca,Departamento,Department,COL_14,2008,Especimen,1744,30,-74.257146,5.05209,2
"Desmodus rotundus (E.Geoffroy, 1810)",Desmodus rotundus,Chiroptera,Colombia,Santander,Departamento,Department,COL_27,2016,Especimen,2562,30,-73.81691,6.07448,2
"Enchisthenes hartii (Thomas, 1892)",Enchisthenes hartii,Chiroptera,Colombia,Santander,Departamento,Department,COL_27,2013,Especimen,1671,30,-73.440667,6.6845,2
"Eptesicus brasiliensis (Desmarest, 1819)",Eptesicus brasiliensis,Chiroptera,Colombia,Santander,Departamento,Department,COL_27,2016,Especimen,2605,30,-73.81981,6.06448,2
